DA_CC,DA_EC,DA_LMP,DA_MLC,DEMAND,Date,Day,DayOfYear,DewPnt,DryBulb,Hour,Month,RT_CC,RT_EC,RT_LMP,RT_MLC,WeekDay,Year
0,60.22,60.85,0.63,,1/11/2011,11,11,12,26,16,1,0.01,58.02,58.57,0.54,1,2011
0,64.89,65.59,0.7,,1/11/2011,11,11,12,26,17,1,0,67.02,67.81,0.79,1,2011
0,85.56,86.14,0.58,,1/11/2011,11,11,12,25,18,1,0.02,76.87,77.58,0.69,1,2011
0,83.38,84.02,0.64,,1/11/2011,11,11,14,25,19,1,0.04,69.22,70,0.74,1,2011
0.07,74.37,75.37,0.93,,1/11/2011,11,11,16,25,20,1,0.04,70.78,71.66,0.84,1,2011
0.07,67.74,68.61,0.8,,1/11/2011,11,11,17,24,21,1,0,59.21,59.9,0.69,1,2011
0,62.77,63.58,0.81,,1/11/2011,11,11,17,24,22,1,0,54.64,55.26,0.62,1,2011
0,62.57,63.18,0.61,,1/11/2011,11,11,18,24,23,1,0,56.5,57.15,0.65,1,2011
0,58.63,59.1,0.47,,1/11/2011,11,11,19,24,24,1,0,57.95,58.49,0.54,1,2011
0,61.58,62,0.42,,1/12/2011,12,12,21,24,1,1,0,60.77,61.36,0.59,2,2011
0,52.78,53.42,0.64,,1/12/2011,12,12,23,23,2,1,0,64.13,65.04,0.91,2,2011
0,52.17,52.8,0.63,,1/12/2011,12,12,23,24,3,1,0,62.56,63.48,0.92,2,2011
0,49.63,50.23,0.6,,1/12/2011,12,12,24,25,4,1,0,62.59,63.54,0.95,2,2011
0,50.77,51.37,0.6,,1/12/2011,12,12,25,25,5,1,0,54.65,55.49,0.84,2,2011
0,63.93,64.27,0.34,,1/12/2011,12,12,24,24,6,1,0,44.61,45.17,0.56,2,2011
0,68.98,69.74,0.76,,1/12/2011,12,12,23,24,7,1,0,43.64,44.26,0.62,2,2011
0,77.07,78.32,1.25,,1/12/2011,12,12,21,22,8,1,0,47.7,48.16,0.46,2,2011
0,78.23,79.41,1.18,,1/12/2011,12,12,21,22,9,1,0,61.66,62.23,0.57,2,2011
0,80.52,81.75,1.23,,1/12/2011,12,12,20,22,10,1,0,65.24,65.9,0.66,2,2011
0,77.93,79.02,1.09,,1/12/2011,12,12,21,22,11,1,0,74.11,74.97,0.86,2,2011
0,75.87,77,1.13,,1/12/2011,12,12,18,21,12,1,0,69.5,70.15,0.65,2,2011
0,74.62,75.55,0.93,,1/12/2011,12,12,19,22,13,1,0,79.14,80.22,1.08,2,2011
0,71.79,72.68,0.89,,1/12/2011,12,12,19,22,14,1,0,75.15,76.23,1.08,2,2011
0,70.86,71.72,0.86,,1/12/2011,12,12,19,22,15,1,0,70.99,71.94,0.95,2,2011
0,71.93,72.75,0.82,,1/12/2011,12,12,20,23,16,1,0,66.76,67.52,0.76,2,2011
0,76.28,77.25,0.97,,1/12/2011,12,12,20,23,17,1,0,71.78,72.58,0.8,2,2011
0,96.35,97.51,1.16,,1/12/2011,12,12,20,23,18,1,0,98.75,99.72,0.97,2,2011
0,91.17,92.31,1.14,,1/12/2011,12,12,20,23,19,1,0,69.24,69.97,0.73,2,2011
0,83.18,84.52,1.34,,1/12/2011,12,12,20,22,20,1,0,64.22,64.86,0.64,2,2011
0,73.62,74.78,1.16,,1/12/2011,12,12,18,21,21,1,0,57.81,58.55,0.74,2,2011
0,72.59,73.57,0.98,,1/12/2011,12,12,18,21,22,1,0,50.29,50.95,0.66,2,2011
0,70.59,71.54,0.95,,1/12/2011,12,12,17,20,23,1,0,38.85,39.37,0.52,2,2011
0,55.32,55.81,0.49,,1/12/2011,12,12,17,21,24,1,0,39.74,40.25,0.51,2,2011
0,63.21,64.24,1.03,,1/13/2011,13,13,17,21,1,1,0,40.12,40.68,0.56,3,2011
0,51.61,52.52,0.91,,1/13/2011,13,13,16,21,2,1,0,40.64,41.34,0.7,3,2011
0,43.77,44.53,0.76,,1/13/2011,13,13,16,21,3,1,0,35.35,35.97,0.62,3,2011
0,42.2,42.92,0.72,,1/13/2011,13,13,16,20,4,1,0,20.82,21.18,0.36,3,2011
0,47.32,48.1,0.78,,1/13/2011,13,13,15,20,5,1,0,50.67,51.54,0.87,3,2011
0,64.2,65.07,0.87,,1/13/2011,13,13,15,20,6,1,0,74.22,75.45,1.23,3,2011
0,75.77,76.57,0.8,,1/13/2011,13,13,14,19,7,1,0,77.56,78.6,1.04,3,2011
0,93.33,94.39,1.06,,1/13/2011,13,13,14,19,8,1,0,78.72,79.84,1.12,3,2011
0,85.92,86.72,0.8,,1/13/2011,13,13,13,19,9,1,0,68.99,69.85,0.86,3,2011
0,85.39,86.04,0.65,,1/13/2011,13,13,13,20,10,1,0,74.17,75.1,0.93,3,2011
0,88.52,89.14,0.62,,1/13/2011,13,13,13,22,11,1,0,85.35,86.48,1.13,3,2011
0,86.09,86.64,0.55,,1/13/2011,13,13,13,24,12,1,0,79.93,80.92,0.99,3,2011
0,82.85,83.32,0.47,,1/13/2011,13,13,14,25,13,1,0,75.13,76.02,0.89,3,2011
0,82.32,82.76,0.44,,1/13/2011,13,13,14,25,14,1,0,68.18,68.97,0.79,3,2011
0,82.1,82.5,0.4,,1/13/2011,13,13,15,26,15,1,0,58.22,58.83,0.61,3,2011
0,81.56,81.97,0.41,,1/13/2011,13,13,14,25,16,1,0,46.95,47.4,0.45,3,2011
-0.18,84.7,85.07,0.55,,1/13/2011,13,13,13,22,17,1,0.69,73.68,75.07,0.7,3,2011
-0.87,112.21,111.85,0.51,,1/13/2011,13,13,12,20,18,1,0.18,87.45,88.37,0.74,3,2011
0,114.63,115.35,0.72,,1/13/2011,13,13,12,19,19,1,0.13,94.88,95.81,0.8,3,2011
0.33,95.64,96.62,0.65,,1/13/2011,13,13,11,18,20,1,0.01,88.3,88.98,0.67,3,2011
0.79,88.58,90,0.63,,1/13/2011,13,13,10,17,21,1,0,88.95,89.9,0.95,3,2011
0,83.07,83.71,0.64,,1/13/2011,13,13,10,17,22,1,0,82.04,82.85,0.81,3,2011
0,84.26,84.76,0.5,,1/13/2011,13,13,9,16,23,1,0,85.27,86.17,0.9,3,2011
0,81.72,82.44,0.72,,1/13/2011,13,13,9,16,24,1,0,78.48,79.33,0.85,3,2011
0,79.55,80.34,0.79,,1/14/2011,14,14,9,16,1,1,0,72.82,73.65,0.83,4,2011
0,74.24,74.82,0.58,,1/14/2011,14,14,9,15,2,1,0,74.81,75.67,0.86,4,2011
0,67.13,67.67,0.54,,1/14/2011,14,14,8,13,3,1,0,74.89,75.73,0.84,4,2011
0,60.07,60.58,0.51,,1/14/2011,14,14,8,13,4,1,0,68.76,69.55,0.79,4,2011
0,69.79,70.38,0.59,,1/14/2011,14,14,7,12,5,1,0,57.85,58.64,0.79,4,2011
0,79.95,80.38,0.43,,1/14/2011,14,14,6,11,6,1,0,70.37,71.21,0.84,4,2011
0,88.63,89.29,0.66,,1/14/2011,14,14,6,11,7,1,0,81.44,82.2,0.76,4,2011
0,86.01,86.4,0.39,,1/14/2011,14,14,6,11,8,1,0,84.54,85.11,0.57,4,2011
0,85.69,86.04,0.35,,1/14/2011,14,14,6,11,9,1,0,82.02,82.52,0.5,4,2011
0,86.91,87.26,0.35,,1/14/2011,14,14,6,12,10,1,0,86.84,87.4,0.56,4,2011
0,86.82,87.1,0.28,,1/14/2011,14,14,7,14,11,1,0,88.12,88.71,0.59,4,2011
0,85.15,85.56,0.41,,1/14/2011,14,14,7,15,12,1,0,81.28,82.15,0.87,4,2011
0,83.99,84.48,0.49,,1/14/2011,14,14,8,17,13,1,0,81.34,82.29,0.95,4,2011
0,80.88,81.28,0.4,,1/14/2011,14,14,9,18,14,1,0,77.32,78.14,0.82,4,2011
0,77.01,77.44,0.43,,1/14/2011,14,14,10,19,15,1,0,74.01,74.73,0.72,4,2011
0,78.66,79.12,0.46,,1/14/2011,14,14,9,19,16,1,0,74.73,75.41,0.68,4,2011
0,83.2,83.54,0.34,,1/14/2011,14,14,8,17,17,1,0,79.54,80.16,0.62,4,2011
0,93.41,93.47,0.06,,1/14/2011,14,14,8,15,18,1,0,87.78,88.24,0.46,4,2011
0,86.09,86.14,0.05,,1/14/2011,14,14,6,11,19,1,0,76.27,76.79,0.52,4,2011
0,84.42,84.8,0.38,,1/14/2011,14,14,7,13,20,1,0,76.03,76.62,0.59,4,2011
0.02,84.16,84.61,0.43,,1/14/2011,14,14,7,13,21,1,0,80.61,81.39,0.78,4,2011
0,81.97,82.5,0.53,,1/14/2011,14,14,6,11,22,1,0,82.22,83.11,0.89,4,2011
0,81.83,82.32,0.49,,1/14/2011,14,14,6,11,23,1,0,81.09,82.01,0.92,4,2011
0,77.41,78.1,0.69,,1/14/2011,14,14,5,11,24,1,0,76.98,77.74,0.76,4,2011
0,61.87,62.59,0.72,,1/15/2011,15,15,6,11,1,1,0,98.7,99.91,1.21,5,2011
0,59.62,60.38,0.76,,1/15/2011,15,15,6,11,2,1,0,83.73,84.74,1.01,5,2011
0,57.5,58.22,0.72,,1/15/2011,15,15,5,10,3,1,0,91.68,92.78,1.1,5,2011
0,54,54.89,0.89,,1/15/2011,15,15,5,9,4,1,0,116.13,117.44,1.31,5,2011
0,54.17,55.04,0.87,,1/15/2011,15,15,6,10,5,1,0,210.4,212.6,2.2,5,2011
0,54.43,55.27,0.84,,1/15/2011,15,15,5,8,6,1,0,107.75,109,1.25,5,2011
0,58.41,59.1,0.69,,1/15/2011,15,15,5,7,7,1,-2.55,206.96,206.13,1.72,5,2011
0,62.82,63.38,0.56,,1/15/2011,15,15,6,8,8,1,0,90.64,91.43,0.79,5,2011
0,84.38,85,0.62,,1/15/2011,15,15,6,10,9,1,0,101,101.88,0.88,5,2011
0.92,92.16,93.63,0.55,,1/15/2011,15,15,7,12,10,1,0,80.04,80.68,0.64,5,2011
-1.6,84.88,83.77,0.49,,1/15/2011,15,15,9,15,11,1,0,78.58,79.29,0.71,5,2011
-1.26,67.48,66.74,0.52,,1/15/2011,15,15,10,18,12,1,0,53.72,54.2,0.48,5,2011
0,60.48,60.9,0.42,,1/15/2011,15,15,12,20,13,1,0,54.17,54.82,0.65,5,2011
0,58.09,58.54,0.45,,1/15/2011,15,15,12,22,14,1,0,48.65,49.25,0.6,5,2011
0,53.66,54.07,0.41,,1/15/2011,15,15,11,24,15,1,0,46.18,46.67,0.49,5,2011
0,55.48,55.89,0.41,,1/15/2011,15,15,13,24,16,1,0,47.97,48.45,0.48,5,2011
-3.94,67.22,63.69,0.41,,1/15/2011,15,15,15,24,17,1,0,62.77,63.28,0.51,5,2011
-20.57,106.36,86.02,0.23,,1/15/2011,15,15,17,24,18,1,0,78.62,79.02,0.4,5,2011
-6.31,86.55,80.57,0.33,,1/15/2011,15,15,20,24,19,1,0,77.05,77.5,0.45,5,2011
-1.75,68.02,66.75,0.48,,1/15/2011,15,15,21,25,20,1,0,52.64,52.95,0.31,5,2011
0.44,59.12,60.1,0.54,,1/15/2011,15,15,22,25,21,1,0,58.44,59,0.56,5,2011
0,54.47,54.95,0.48,,1/15/2011,15,15,23,27,22,1,0,52.27,52.8,0.53,5,2011
0,58.38,58.84,0.46,,1/15/2011,15,15,23,29,23,1,0,50.81,51.22,0.41,5,2011
0,53.68,54.21,0.53,,1/15/2011,15,15,21,29,24,1,0,51.76,52.18,0.42,5,2011
0,51.56,52.28,0.72,,1/16/2011,16,16,21,29,1,1,0,44.13,44.67,0.54,6,2011
0,43.66,44.25,0.59,,1/16/2011,16,16,21,28,2,1,0,33.44,33.86,0.42,6,2011
0,42.43,43.02,0.59,,1/16/2011,16,16,21,28,3,1,0,40.32,40.83,0.51,6,2011
0,42.03,42.62,0.59,,1/16/2011,16,16,20,28,4,1,0,43.98,44.56,0.58,6,2011
0,42.03,42.59,0.56,,1/16/2011,16,16,19,27,5,1,0,41.18,41.69,0.51,6,2011
0,42.2,42.74,0.54,,1/16/2011,16,16,16,26,6,1,0,47.08,47.64,0.56,6,2011
-0.73,52.65,52.54,0.62,,1/16/2011,16,16,15,24,7,1,0,64.23,64.98,0.75,6,2011
-0.73,53.45,53.42,0.7,,1/16/2011,16,16,14,23,8,1,0,66.18,66.92,0.74,6,2011
-0.57,53.65,53.73,0.65,,1/16/2011,16,16,13,23,9,1,0,55.57,55.97,0.4,6,2011
0,54.49,54.91,0.42,,1/16/2011,16,16,14,24,10,1,0,53.97,54.34,0.37,6,2011
-0.72,54.07,53.79,0.44,,1/16/2011,16,16,15,26,11,1,0,61.54,61.93,0.39,6,2011
0,53.23,53.66,0.43,,1/16/2011,16,16,14,26,12,1,0,70.86,71.3,0.44,6,2011
0,55.76,56.28,0.52,,1/16/2011,16,16,13,26,13,1,0,74.04,74.54,0.5,6,2011
0,53.06,53.59,0.53,,1/16/2011,16,16,12,28,14,1,0,64.67,65.25,0.58,6,2011
0,52.72,53.24,0.52,,1/16/2011,16,16,10,27,15,1,0,53.48,53.96,0.48,6,2011
0,53.3,53.82,0.52,,1/16/2011,16,16,8,28,16,1,0,52.47,52.95,0.48,6,2011
0,56.39,56.89,0.5,,1/16/2011,16,16,9,26,17,1,0,65.71,66.28,0.57,6,2011
2.8,84.73,88.36,0.83,,1/16/2011,16,16,7,24,18,1,0,94.42,95.07,0.65,6,2011
2.7,85.53,89.12,0.89,,1/16/2011,16,16,8,22,19,1,0,87.82,88.36,0.54,6,2011
0.31,61.97,62.97,0.69,,1/16/2011,16,16,8,20,20,1,0,59.88,60.42,0.54,6,2011
1.72,57.48,59.9,0.7,,1/16/2011,16,16,7,19,21,1,0,58.22,58.64,0.42,6,2011
0,56.39,57,0.61,,1/16/2011,16,16,6,18,22,1,0,73.24,73.95,0.71,6,2011
0,53.36,54.1,0.74,,1/16/2011,16,16,5,16,23,1,0,64.22,65.13,0.91,6,2011
0,54.12,54.99,0.87,,1/16/2011,16,16,5,15,24,1,0,77.08,78.12,1.04,6,2011
0,59.64,60.47,0.83,,1/17/2011,17,17,3,13,1,1,0,44.66,45.22,0.56,0,2011
0,54.29,55.26,0.97,,1/17/2011,17,17,1,13,2,1,0,42.23,42.75,0.52,0,2011
0,53.4,54.45,1.05,,1/17/2011,17,17,2,12,3,1,0,46.07,46.64,0.57,0,2011
0,53.2,54.29,1.09,,1/17/2011,17,17,2,12,4,1,0,46.11,46.66,0.55,0,2011
0,53.48,54.39,0.91,,1/17/2011,17,17,2,11,5,1,0,43.63,44.14,0.51,0,2011
0,59.11,60,0.89,,1/17/2011,17,17,3,11,6,1,0,47.96,48.49,0.53,0,2011
-14.98,83,69.08,1.06,,1/17/2011,17,17,0,10,7,1,0,55.48,55.92,0.44,0,2011
-9.71,81.22,72.33,0.82,,1/17/2011,17,17,-1,8,8,1,0,66.84,67.53,0.69,0,2011
-2.23,77.93,76.3,0.6,,1/17/2011,17,17,-2,7,9,1,0,91.75,92.52,0.77,0,2011
-1.19,80.88,80.09,0.4,,1/17/2011,17,17,-2,8,10,1,0,129.82,130.82,1,0,2011
-2.16,77.85,76.18,0.49,,1/17/2011,17,17,-1,9,11,1,0,152.07,153.38,1.31,0,2011
-0.5,75.02,74.98,0.46,,1/17/2011,17,17,-2,12,12,1,0,97.82,98.66,0.84,0,2011
-0.68,73.01,72.71,0.38,,1/17/2011,17,17,-1,13,13,1,0,74.89,75.46,0.57,0,2011
-0.51,70,69.9,0.41,,1/17/2011,17,17,-1,15,14,1,0,84.23,84.85,0.62,0,2011
-0.57,69.2,69.03,0.4,,1/17/2011,17,17,-3,17,15,1,0,68.3,69.03,0.73,0,2011
-0.61,68.72,68.5,0.39,,1/17/2011,17,17,-5,17,16,1,0,68.1,68.83,0.73,0,2011
-7.02,78.08,71.55,0.49,,1/17/2011,17,17,-5,17,17,1,0,108.16,109.26,1.1,0,2011
-16.24,106.84,90.78,0.18,,1/17/2011,17,17,-4,16,18,1,0,214.95,216.8,1.85,0,2011
-14.33,107.86,93.66,0.13,,1/17/2011,17,17,-5,15,19,1,0,91.41,92.11,0.7,0,2011
-10.05,91.7,81.88,0.23,,1/17/2011,17,17,-4,13,20,1,0,99.95,100.52,0.57,0,2011
-1.74,74.99,73.74,0.49,,1/17/2011,17,17,-3,14,21,1,0,133.4,134.45,1.05,0,2011
0,68.33,68.81,0.48,,1/17/2011,17,17,-3,12,22,1,0,97.87,98.6,0.73,0,2011
0,60.01,60.53,0.52,,1/17/2011,17,17,-2,13,23,1,0,88.26,88.97,0.71,0,2011
0,54.49,55.1,0.61,,1/17/2011,17,17,-2,13,24,1,0,83.35,84.3,0.95,0,2011
0,57.69,58.57,0.88,,1/18/2011,18,18,-1,13,1,1,0,71.85,72.72,0.87,1,2011
0,54.04,54.89,0.85,,1/18/2011,18,18,0,13,2,1,0,79.87,80.98,1.11,1,2011
0,51.65,52.48,0.83,,1/18/2011,18,18,1,14,3,1,0,79.66,80.82,1.16,1,2011
0,51.51,52.29,0.78,,1/18/2011,18,18,2,15,4,1,0,69.68,70.69,1.01,1,2011
0,52.61,53.39,0.78,,1/18/2011,18,18,8,13,5,1,0,61.74,62.66,0.92,1,2011
0,59.04,59.82,0.78,,1/18/2011,18,18,10,12,6,1,0,63.34,64.11,0.77,1,2011
-1.91,71.61,70.33,0.63,,1/18/2011,18,18,11,13,7,1,0,108.58,109.49,0.91,1,2011
-0.47,79.48,79.64,0.63,,1/18/2011,18,18,12,13,8,1,0,111.77,112.86,1.09,1,2011
-1.96,80.3,78.86,0.52,,1/18/2011,18,18,12,13,9,1,0,93.31,94.18,0.87,1,2011
-0.79,79.69,79.38,0.48,,1/18/2011,18,18,12,16,10,1,0,95.85,96.75,0.9,1,2011
-0.1,79.06,79.42,0.46,,1/18/2011,18,18,15,16,11,1,0,122.35,123.1,0.75,1,2011
0,77.42,78.01,0.59,,1/18/2011,18,18,16,17,12,1,0,184.79,186.21,1.42,1,2011
0,70.57,71.16,0.59,,1/18/2011,18,18,17,18,13,1,0,100.86,101.75,0.89,1,2011
0,64.63,65.16,0.53,,1/18/2011,18,18,19,20,14,1,0,87.56,88.35,0.79,1,2011
0,62.2,62.67,0.47,,1/18/2011,18,18,22,22,15,1,0,79.09,80.03,0.94,1,2011
0,68.5,69.02,0.52,,1/18/2011,18,18,23,24,16,1,0,64.94,65.75,0.81,1,2011
-2.67,79.05,77,0.62,,1/18/2011,18,18,24,24,17,1,0,78.48,79.4,0.92,1,2011
1.23,95.03,97,0.74,,1/18/2011,18,18,26,26,18,1,0,94.64,95.48,0.84,1,2011
-0.15,87.42,88.01,0.74,,1/18/2011,18,18,29,29,19,1,0,86.54,87.43,0.89,1,2011
-0.41,75.63,75.92,0.7,,1/18/2011,18,18,30,30,20,1,0,58.18,58.83,0.65,1,2011
0,64.31,65.05,0.74,,1/18/2011,18,18,32,32,21,1,0,51.84,52.37,0.53,1,2011
0,59.04,59.78,0.74,,1/18/2011,18,18,32,32,22,1,0,51.38,51.86,0.48,1,2011
0,54.97,55.63,0.66,,1/18/2011,18,18,32,32,23,1,0,55.97,56.47,0.5,1,2011
0,51.32,51.91,0.59,,1/18/2011,18,18,32,32,24,1,0,45.82,46.23,0.41,1,2011
0,44.52,45.15,0.63,,1/19/2011,19,19,33,33,1,1,0,40.58,41.08,0.5,2,2011
0,38.05,38.53,0.48,,1/19/2011,19,19,33,33,2,1,0,36.09,36.53,0.44,2,2011
0,35.89,36.33,0.44,,1/19/2011,19,19,32,32,3,1,0,38.52,38.97,0.45,2,2011
0,35.8,36.33,0.53,,1/19/2011,19,19,33,33,4,1,0,38.11,38.55,0.44,2,2011
0,37.66,38.23,0.57,,1/19/2011,19,19,33,33,5,1,0,40.74,41.21,0.47,2,2011
0,43.97,44.71,0.74,,1/19/2011,19,19,32,32,6,1,0,45.56,46.1,0.54,2,2011
0,48.63,49.18,0.55,,1/19/2011,19,19,31,33,7,1,0,59.57,60.14,0.57,2,2011
0,58.85,59.27,0.42,,1/19/2011,19,19,31,33,8,1,0,88.1,88.69,0.59,2,2011
0,62.41,62.8,0.39,,1/19/2011,19,19,31,32,9,1,0,69.91,70.37,0.46,2,2011
0,62.86,63.27,0.41,,1/19/2011,19,19,31,33,10,1,0,76.78,77.25,0.47,2,2011
0,63.5,63.95,0.45,,1/19/2011,19,19,31,33,11,1,0,68.35,68.81,0.46,2,2011
0,61.66,62.12,0.46,,1/19/2011,19,19,32,33,12,1,0,65.78,66.24,0.46,2,2011
0,58.41,58.86,0.45,,1/19/2011,19,19,32,34,13,1,0,56.43,56.9,0.47,2,2011
0,55.66,56.07,0.41,,1/19/2011,19,19,32,34,14,1,0,57.54,57.99,0.45,2,2011
0,54.16,54.51,0.35,,1/19/2011,19,19,32,34,15,1,0,53.79,54.15,0.36,2,2011
0,53.96,54.3,0.34,,1/19/2011,19,19,31,33,16,1,0,51.56,51.94,0.38,2,2011
-0.86,61.43,61.03,0.46,,1/19/2011,19,19,31,34,17,1,0,62.88,63.38,0.5,2,2011
-1.94,86.27,84.99,0.66,,1/19/2011,19,19,31,33,18,1,0,144.12,144.71,0.59,2,2011
-0.88,86.56,86.31,0.63,,1/19/2011,19,19,30,32,19,1,0,110.66,111.09,0.43,2,2011
0,72.02,72.65,0.63,,1/19/2011,19,19,29,31,20,1,0,87.38,87.75,0.37,2,2011
0,59.45,60,0.55,,1/19/2011,19,19,27,30,21,1,0,56.78,57.1,0.32,2,2011
0,54.99,55.5,0.51,,1/19/2011,19,19,28,30,22,1,0,54.97,55.4,0.43,2,2011
0,53.57,54.32,0.75,,1/19/2011,19,19,25,28,23,1,0,57.9,58.61,0.71,2,2011
0,46.84,47.49,0.65,,1/19/2011,19,19,23,26,24,1,0,50.14,50.84,0.7,2,2011
0,60.25,60.83,0.58,,1/20/2011,20,20,21,25,1,1,0,62.56,63.41,0.85,3,2011
0,55.41,56.01,0.6,,1/20/2011,20,20,20,25,2,1,0,46.14,46.71,0.57,3,2011
0,45.03,45.55,0.52,,1/20/2011,20,20,21,24,3,1,0,40.13,40.6,0.47,3,2011
0,46.47,47.02,0.55,,1/20/2011,20,20,21,24,4,1,0,46.12,46.67,0.55,3,2011
0,55.16,55.72,0.56,,1/20/2011,20,20,20,23,5,1,0,50.71,51.3,0.59,3,2011
-0.01,64.7,65.06,0.37,,1/20/2011,20,20,19,22,6,1,0,57.08,57.71,0.63,3,2011
0,71.99,72.76,0.77,,1/20/2011,20,20,18,21,7,1,0,77.09,77.82,0.73,3,2011
0,100.72,102.04,1.32,,1/20/2011,20,20,16,20,8,1,0,73.03,73.47,0.44,3,2011
0,96.3,97.45,1.15,,1/20/2011,20,20,15,20,9,1,0,69.2,69.67,0.47,3,2011
0,90.51,91.45,0.94,,1/20/2011,20,20,16,22,10,1,0,67.5,67.99,0.49,3,2011
0,87.06,88,0.94,,1/20/2011,20,20,14,24,11,1,0,65.65,66.09,0.44,3,2011
0,86.03,86.95,0.92,,1/20/2011,20,20,14,24,12,1,0,66.06,66.46,0.4,3,2011
0,77.33,78.28,0.95,,1/20/2011,20,20,15,25,13,1,0,65.01,65.43,0.42,3,2011
0,70.86,71.7,0.84,,1/20/2011,20,20,14,26,14,1,0,65.25,65.67,0.42,3,2011
0,69.37,70.09,0.72,,1/20/2011,20,20,15,27,15,1,0,64.31,64.72,0.41,3,2011
0,71.18,71.95,0.77,,1/20/2011,20,20,15,26,16,1,0,55.87,56.29,0.42,3,2011
0,74.76,75.54,0.78,,1/20/2011,20,20,14,25,17,1,0,58.91,59.32,0.41,3,2011
0,99.58,100.09,0.51,,1/20/2011,20,20,14,23,18,1,0,69.62,69.9,0.28,3,2011
0,98.26,98.96,0.7,,1/20/2011,20,20,13,21,19,1,0,68.98,69.27,0.29,3,2011
0,89.18,90.24,1.06,,1/20/2011,20,20,13,20,20,1,0,68.95,69.46,0.51,3,2011
0,82.82,83.87,1.05,,1/20/2011,20,20,12,19,21,1,0,70.74,71.39,0.65,3,2011
0,69.17,70,0.83,,1/20/2011,20,20,13,19,22,1,0,66.46,66.97,0.51,3,2011
0,71.2,72.03,0.83,,1/20/2011,20,20,13,19,23,1,0,64.81,65.32,0.51,3,2011
0,63.55,63.95,0.4,,1/20/2011,20,20,13,18,24,1,0,40.08,40.41,0.33,3,2011
0,59.63,60.5,0.87,,1/21/2011,21,21,13,19,1,1,0,39.98,40.44,0.46,4,2011
0,45.48,46.17,0.69,,1/21/2011,21,21,15,19,2,1,0,40.63,41.17,0.54,4,2011
0,42.65,43.34,0.69,,1/21/2011,21,21,17,18,3,1,0,40.64,41.18,0.54,4,2011
0,42.31,42.98,0.67,,1/21/2011,21,21,17,18,4,1,0,41.08,41.65,0.57,4,2011
0,44.99,45.67,0.68,,1/21/2011,21,21,17,18,5,1,0,37.95,38.43,0.48,4,2011
-0.4,60.27,60.62,0.75,,1/21/2011,21,21,17,18,6,1,0,56.19,56.75,0.56,4,2011
-1.65,101.25,100.18,0.58,,1/21/2011,21,21,17,18,7,1,0,79.91,80.57,0.66,4,2011
0,122.43,123.21,0.78,,1/21/2011,21,21,17,18,8,1,0,92.55,93.31,0.76,4,2011
0,120.81,121.29,0.48,,1/21/2011,21,21,17,19,9,1,0,87.62,88.13,0.51,4,2011
0,112.61,112.89,0.28,,1/21/2011,21,21,18,20,10,1,0,96.78,97.3,0.52,4,2011
0,118.34,118.69,0.35,,1/21/2011,21,21,20,22,11,1,0,115.77,116.2,0.43,4,2011
0,113.72,114.11,0.39,,1/21/2011,21,21,20,22,12,1,0,105.06,105.46,0.4,4,2011
0,104.86,105.23,0.37,,1/21/2011,21,21,18,23,13,1,0,97.99,98.44,0.45,4,2011
0,93.68,94.02,0.34,,1/21/2011,21,21,17,24,14,1,0,83.44,83.85,0.41,4,2011
0,85.76,85.91,0.15,,1/21/2011,21,21,15,24,15,1,0,80.92,81.36,0.44,4,2011
0,87.05,87.24,0.19,,1/21/2011,21,21,13,23,16,1,0,70.7,71.15,0.45,4,2011
0,103.67,103.93,0.26,,1/21/2011,21,21,12,22,17,1,0,80.19,80.67,0.48,4,2011
0,122.64,123,0.36,,1/21/2011,21,21,11,21,18,1,0,124.57,125.15,0.58,4,2011
0,121.78,122.26,0.48,,1/21/2011,21,21,11,21,19,1,0,89.63,90.16,0.53,4,2011
0,96.28,96.65,0.37,,1/21/2011,21,21,10,20,20,1,0,104.83,105.51,0.68,4,2011
0,89.33,89.61,0.28,,1/21/2011,21,21,9,18,21,1,0,89.73,90.35,0.62,4,2011
0,86.6,87.23,0.63,,1/21/2011,21,21,8,17,22,1,0,71.7,72.28,0.58,4,2011
0,94.67,95.4,0.73,,1/21/2011,21,21,8,16,23,1,0,69.63,70.43,0.8,4,2011
0,84.24,84.93,0.69,,1/21/2011,21,21,9,16,24,1,0,42.4,42.89,0.49,4,2011
0,79.37,80,0.63,,1/22/2011,22,22,8,15,1,1,0,47.11,47.64,0.53,5,2011
0,59.81,60.41,0.6,,1/22/2011,22,22,7,14,2,1,0,74.75,75.61,0.86,5,2011
0,54.38,54.86,0.48,,1/22/2011,22,22,6,13,3,1,0,56.28,56.99,0.71,5,2011
0,54.39,54.89,0.5,,1/22/2011,22,22,5,12,4,1,0,60.62,61.37,0.75,5,2011
-0.84,60.98,60.6,0.46,,1/22/2011,22,22,4,10,5,1,0,84.95,85.81,0.86,5,2011
0,60.49,61.05,0.56,,1/22/2011,22,22,3,9,6,1,0,103.54,104.67,1.13,5,2011
-3.24,78.56,75.81,0.49,,1/22/2011,22,22,3,9,7,1,0,114.64,115.67,1.03,5,2011
-24.82,80.42,56.22,0.62,,1/22/2011,22,22,3,10,8,1,0,97.77,98.31,0.54,5,2011
-18.3,120.39,102.72,0.63,,1/22/2011,22,22,3,10,9,1,0,117.21,118.02,0.81,5,2011
0,124.74,125.36,0.62,,1/22/2011,22,22,4,11,10,1,0,143.16,144.33,1.17,5,2011
